Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,LABEL-I,LABEL-II,LABEL-III
192.168.1.104-192.168.1.1-60772-53-17,192.168.1.104,60772,192.168.1.1,53,17,2022-09-12 17:50:34.255887,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-40263-53-17,192.168.1.104,40263,192.168.1.1,53,17,2022-09-12 17:51:46.412831,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-33070-30005-6,192.168.1.104,33070,192.168.1.102,30005,6,2022-09-12 18:35:44.694833,12155,6,0,558,0,558,0,93,227.802546078836,0,0,0,0,45907.0341423283,493.624023035788,2431,3892.18858741454,9358,225,12155,2431,3892.18858741454,9358,225,0,0,0,0,0,1,0,0,0,0,0,200,0,493.624023035788,0,0,558,93,227.802546078836,51894,1,1,0,1,5,0,0,0,0,93,93,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,12155,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-35759-53-17,192.168.1.104,35759,192.168.1.1,53,17,2022-09-12 17:54:56.541220,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-51961-53-17,192.168.1.104,51961,192.168.1.1,53,17,2022-09-12 17:53:34.608996,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-47949-53-17,192.168.1.104,47949,192.168.1.1,53,17,2022-09-12 17:56:10.924643,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-48612-30005-6,192.168.1.104,48612,192.168.1.102,30005,6,2022-09-12 18:02:03.367144,8467,6,0,684,0,684,0,114,279.241830677282,0,0,0,0,80784.2210936577,708.633518365419,1693.4,3167.90124530422,7359,169,8467,1693.4,3167.90124530422,7359,169,0,0,0,0,0,1,0,0,0,0,0,200,0,708.633518365419,0,0,684,114,279.241830677282,77976,1,1,0,1,5,0,0,0,0,114,114,0,0,0,0,0,0,0,1,114,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,8467,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-35851-53-17,192.168.1.104,35851,192.168.1.1,53,17,2022-09-12 18:09:02.392079,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-44881-53-17,192.168.1.104,44881,192.168.1.1,53,17,2022-09-12 18:08:33.122903,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-43982-30005-6,192.168.1.104,43982,192.168.1.102,30005,6,2022-09-12 18:04:31.766955,10776,6,0,682,0,682,0,113.666666666667,278.425334096355,0,0,0,0,63288.7899034892,556.792873051225,2155.2,3710.43066233557,8762,257,10776,2155.2,3710.43066233557,8762,257,0,0,0,0,0,1,0,0,0,0,0,200,0,556.792873051225,0,0,682,113.666666666667,278.425334096355,77520.6666666667,1,1,0,1,5,0,0,0,0,113.666666666667,113.666666666667,0,0,0,0,0,0,0,1,113,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,10776,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-53756-53-17,192.168.1.104,53756,192.168.1.1,53,17,2022-09-12 18:00:30.887076,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-45880-30005-6,192.168.1.104,45880,192.168.1.102,30005,6,2022-09-12 18:13:30.836367,11678,6,0,558,0,558,0,93,227.802546078836,0,0,0,0,47782.1544785066,513.78660729577,2335.6,3962.53981683465,9410,299,11678,2335.6,3962.53981683465,9410,299,0,0,0,0,0,1,0,0,0,0,0,200,0,513.78660729577,0,0,558,93,227.802546078836,51894,1,1,0,1,5,0,0,0,0,93,93,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11678,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-49864-30005-6,192.168.1.104,49864,192.168.1.102,30005,6,2022-09-12 18:28:35.209416,7910,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,70164.3489254109,758.533501896334,1582,2605.97630457378,6239,246,7910,1582,2605.97630457378,6239,246,0,0,0,0,0,1,0,0,0,0,0,200,0,758.533501896334,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,7910,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-50004-30005-6,192.168.1.104,50004,192.168.1.102,30005,6,2022-09-12 18:22:29.358609,12618,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,43984.7836424156,475.511174512601,2523.6,4392.69169189007,10376,345,12618,2523.6,4392.69169189007,10376,345,0,0,0,0,0,1,0,0,0,0,0,200,0,475.511174512601,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,12618,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-42196-53-17,192.168.1.104,42196,192.168.1.1,53,17,2022-09-12 18:07:24.275359,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-58698-30005-6,192.168.1.104,58698,192.168.1.102,30005,6,2022-09-12 18:08:27.544238,15107,6,0,572,0,572,0,95.3333333333334,233.51802214533,0,0,0,0,37863.2422056,397.166876282518,3021.4,5298.37378824862,12474,242,15107,3021.4,5298.37378824862,12474,242,0,0,0,0,0,1,0,0,0,0,0,200,0,397.166876282518,0,0,572,95.3333333333334,233.51802214533,54530.6666666667,1,1,0,1,5,0,0,0,0,95.3333333333333,95.3333333333333,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,15107,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-34508-30005-6,192.168.1.104,34508,192.168.1.102,30005,6,2022-09-12 18:25:09.884773,9083,6,0,572,0,572,0,95.3333333333334,233.51802214533,0,0,0,0,62974.7880656171,660.57469998899,1816.6,3006.61159779576,7177,190,9083,1816.6,3006.61159779576,7177,190,0,0,0,0,0,1,0,0,0,0,0,200,0,660.57469998899,0,0,572,95.3333333333334,233.51802214533,54530.6666666667,1,1,0,1,5,0,0,0,0,95.3333333333333,95.3333333333333,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,9083,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-45894-30005-6,192.168.1.104,45894,192.168.1.102,30005,6,2022-09-12 18:33:00.759762,11086,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,50063.1427025077,541.223164351434,2217.2,3972.43108184396,9315,267,11086,2217.2,3972.43108184396,9315,267,0,0,0,0,0,1,0,0,0,0,0,200,0,541.223164351434,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11086,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-55106-30005-6,192.168.1.104,55106,192.168.1.102,30005,6,2022-09-12 18:08:42.558358,10581,6,0,556,0,556,0,92.6666666666667,226.986049497908,0,0,0,0,52547.0182402419,567.054153671676,2116.2,3514.7456807001,8396,326,10581,2116.2,3514.7456807001,8396,326,0,0,0,0,0,1,0,0,0,0,0,200,0,567.054153671676,0,0,556,92.6666666666667,226.986049497908,51522.6666666667,1,1,0,1,5,0,0,0,0,92.6666666666667,92.6666666666667,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,10581,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-36448-30005-6,192.168.1.104,36448,192.168.1.102,30005,6,2022-09-12 18:28:13.060176,9070,6,0,555,0,555,0,92.5,226.577801207444,0,0,0,0,61190.7386990077,661.521499448732,1814,3002.63750725924,7169,207,9070,1814,3002.63750725924,7169,207,0,0,0,0,0,1,0,0,0,0,0,200,0,661.521499448732,0,0,555,92.5,226.577801207444,51337.5,1,1,0,1,5,0,0,0,0,92.5,92.5,0,0,0,0,0,0,0,1,92,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,9070,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-47840-30005-6,192.168.1.104,47840,192.168.1.102,30005,6,2022-09-12 18:29:25.159312,11921,6,0,565,0,565,0,94.1666666666667,230.660284112083,0,0,0,0,47395.3527388642,503.313480412717,2384.2,4087.9854696415,9690,368,11921,2384.2,4087.9854696415,9690,368,0,0,0,0,0,1,0,0,0,0,0,200,0,503.313480412717,0,0,565,94.1666666666667,230.660284112083,53204.1666666667,1,1,0,1,5,0,0,0,0,94.1666666666667,94.1666666666667,0,0,0,0,0,0,0,1,94,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11921,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-55830-30005-6,192.168.1.104,55830,192.168.1.102,30005,6,2022-09-12 18:05:36.414344,14507,6,0,696,0,696,0,116,284.140810162849,0,0,0,0,47976.8387674916,413.593437650789,2901.4,4343.15464840938,10530,231,14507,2901.4,4343.15464840938,10530,231,0,0,0,0,0,1,0,0,0,0,0,200,0,413.593437650789,0,0,696,116,284.140810162849,80736,1,1,0,1,5,0,0,0,0,116,116,0,0,0,0,0,0,0,1,116,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,14507,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-60524-30005-6,192.168.1.104,60524,192.168.1.102,30005,6,2022-09-12 17:56:25.334316,15623,6,0,560,0,560,0,93.3333333333333,228.619042659763,0,0,0,0,35844.5881072777,384.049158292261,3124.6,5756.47959259824,13411,320,15623,3124.6,5756.47959259824,13411,320,0,0,0,0,0,1,0,0,0,0,0,200,0,384.049158292261,0,0,560,93.3333333333333,228.619042659763,52266.6666666667,1,1,0,1,5,0,0,0,0,93.3333333333333,93.3333333333333,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,15623,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-54280-53-17,192.168.1.104,54280,192.168.1.1,53,17,2022-09-12 17:54:21.480543,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-47792-30005-6,192.168.1.104,47792,192.168.1.102,30005,6,2022-09-12 18:03:04.919250,8640,6,0,571,0,571,0,95.1666666666667,233.109773854866,0,0,0,0,66087.962962963,694.444444444444,1728,3008.34497689344,7107,260,8640,1728,3008.34497689344,7107,260,0,0,0,0,0,1,0,0,0,0,0,200,0,694.444444444444,0,0,571,95.1666666666667,233.109773854866,54340.1666666667,1,1,0,1,5,0,0,0,0,95.1666666666667,95.1666666666667,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,8640,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-45804-53-17,192.168.1.104,45804,192.168.1.1,53,17,2022-09-12 18:02:39.863884,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-37590-53-17,192.168.1.104,37590,192.168.1.1,53,17,2022-09-12 18:03:38.398593,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-52972-53-17,192.168.1.104,52972,192.168.1.1,53,17,2022-09-12 18:01:12.742873,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-60802-53-17,192.168.1.104,60802,192.168.1.1,53,17,2022-09-12 18:01:05.287075,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-58964-30005-6,192.168.1.104,58964,192.168.1.102,30005,6,2022-09-12 18:28:50.382117,11575,6,0,568,0,568,0,94.6666666666667,231.885028983474,0,0,0,0,49071.2742980562,518.358531317495,2315,3840.17916248708,9150,162,11575,2315,3840.17916248708,9150,162,0,0,0,0,0,1,0,0,0,0,0,200,0,518.358531317495,0,0,568,94.6666666666667,231.885028983474,53770.6666666667,1,1,0,1,5,0,0,0,0,94.6666666666667,94.6666666666667,0,0,0,0,0,0,0,1,94,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11575,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-59640-30005-6,192.168.1.104,59640,192.168.1.102,30005,6,2022-09-12 18:25:18.835901,9859,6,0,574,0,574,0,95.6666666666667,234.334518726257,0,0,0,0,58220.9149000913,608.580991987017,1971.8,2966.29393351367,7236,290,9859,1971.8,2966.29393351367,7236,290,0,0,0,0,0,1,0,0,0,0,0,200,0,608.580991987017,0,0,574,95.6666666666667,234.334518726257,54912.6666666667,1,1,0,1,5,0,0,0,0,95.6666666666667,95.6666666666667,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,9859,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-58816-30005-6,192.168.1.104,58816,192.168.1.102,30005,6,2022-09-12 17:48:22.018030,13333,6,0,572,0,572,0,95.3333333333334,233.51802214533,0,0,0,0,42901.0725268132,450.011250281257,2666.6,4888.4888053467,11404,258,13333,2666.6,4888.4888053467,11404,258,0,0,0,0,0,1,0,0,0,0,0,200,0,450.011250281257,0,0,572,95.3333333333334,233.51802214533,54530.6666666667,1,1,0,1,5,0,0,0,0,95.3333333333333,95.3333333333333,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,13333,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-39486-30005-6,192.168.1.104,39486,192.168.1.102,30005,6,2022-09-12 17:50:01.443017,11903,6,0,560,0,560,0,93.3333333333333,228.619042659763,0,0,0,0,47046.9629505167,504.07460304125,2380.6,4116.86583458825,9739,364,11903,2380.6,4116.86583458825,9739,364,0,0,0,0,0,1,0,0,0,0,0,200,0,504.07460304125,0,0,560,93.3333333333333,228.619042659763,52266.6666666667,1,1,0,1,5,0,0,0,0,93.3333333333333,93.3333333333333,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11903,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-54348-30005-6,192.168.1.104,54348,192.168.1.102,30005,6,2022-09-12 18:12:02.927924,10922,6,0,684,0,684,0,114,279.241830677282,0,0,0,0,62625.8926936459,549.349935909174,2184.4,3875.22132271178,9112,282,10922,2184.4,3875.22132271178,9112,282,0,0,0,0,0,1,0,0,0,0,0,200,0,549.349935909174,0,0,684,114,279.241830677282,77976,1,1,0,1,5,0,0,0,0,114,114,0,0,0,0,0,0,0,1,114,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,10922,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-35598-53-17,192.168.1.104,35598,192.168.1.1,53,17,2022-09-12 18:01:25.477650,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.1-57301-53-17,192.168.1.104,57301,192.168.1.1,53,17,2022-09-12 18:02:25.074941,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-44552-30005-6,192.168.1.104,44552,192.168.1.102,30005,6,2022-09-12 18:17:11.562730,13103,6,0,560,0,560,0,93.3333333333333,228.619042659763,0,0,0,0,42738.3042051439,457.91040219797,2620.6,4896.53742965374,11371,109,13103,2620.6,4896.53742965374,11371,109,0,0,0,0,0,1,0,0,0,0,0,200,0,457.91040219797,0,0,560,93.3333333333333,228.619042659763,52266.6666666667,1,1,0,1,5,0,0,0,0,93.3333333333333,93.3333333333333,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,13103,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-49850-30005-6,192.168.1.104,49850,192.168.1.102,30005,6,2022-09-12 18:19:34.126162,13014,6,0,572,0,572,0,95.3333333333334,233.51802214533,0,0,0,0,43952.6663593054,461.041954817889,2602.8,4253.54219445394,10178,330,13014,2602.8,4253.54219445394,10178,330,0,0,0,0,0,1,0,0,0,0,0,200,0,461.041954817889,0,0,572,95.3333333333334,233.51802214533,54530.6666666667,1,1,0,1,5,0,0,0,0,95.3333333333333,95.3333333333333,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,13014,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-40241-53-17,192.168.1.104,40241,192.168.1.1,53,17,2022-09-12 18:05:14.942846,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
192.168.1.104-192.168.1.102-47888-30005-6,192.168.1.104,47888,192.168.1.102,30005,6,2022-09-12 18:37:05.344174,11066,6,0,560,0,560,0,93.3333333333333,228.619042659763,0,0,0,0,50605.4581601301,542.201337429966,2213.2,3376.4417216946,8116,253,11066,2213.2,3376.4417216946,8116,253,0,0,0,0,0,1,0,0,0,0,0,200,0,542.201337429966,0,0,560,93.3333333333333,228.619042659763,52266.6666666667,1,1,0,1,5,0,0,0,0,93.3333333333333,93.3333333333333,0,0,0,0,0,0,0,1,93,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,11066,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.102-53492-30005-6,192.168.1.104,53492,192.168.1.102,30005,6,2022-09-12 18:02:20.600954,21955,6,0,572,0,572,0,95.3333333333334,233.51802214533,0,0,0,0,26053.2908221362,273.286267365065,4391,8126.31580114876,18901,309,21955,4391,8126.31580114876,18901,309,0,0,0,0,0,1,0,0,0,0,0,200,0,273.286267365065,0,0,572,95.3333333333334,233.51802214533,54530.6666666667,1,1,0,1,5,0,0,0,0,95.3333333333333,95.3333333333333,0,0,0,0,0,0,0,1,95,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,21955,CVE-2020-9483,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')
192.168.1.104-192.168.1.1-57110-53-17,192.168.1.104,57110,192.168.1.1,53,17,2022-09-12 18:14:55.485676,0,1,0,52,0,52,52,52,0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NORMAL,NORMAL,Normal Traffic
